,t,volume,open,close,high,low
838,1639069200,823370,23,22.95,23.15,22.7
839,1639328400,1075640,22.9,22.6,23,22.6
840,1639414800,1289200,22.65,22.2,22.75,22.2
841,1639501200,826570,22.35,22.3,22.55,22.2
842,1639587600,745240,22.6,22.15,22.6,22.15
843,1639674000,1144010,22.3,22.2,22.3,22.05
844,1639933200,840580,22.1,21.85,22.35,21.85
845,1640019600,808950,21.85,21.5,22,21.5
846,1640106000,1572730,21.55,20.8,21.65,20.8
847,1640192400,1223210,20.8,20.1,20.95,20
848,1640278800,1043320,20.2,21.5,21.5,20.2
849,1640538000,916750,22,21.5,22.35,21.5
850,1640624400,1003100,21.6,21.5,21.75,21.4
851,1640710800,690150,21.75,21.5,21.85,21.5
852,1640797200,889700,21.6,21.4,21.65,21.4
853,1640883600,1147000,21.6,22.3,22.3,21.55
854,1641229200,1228480,22.5,22.5,22.8,22.35
855,1641315600,973560,22.6,22,22.65,22
856,1641402000,1761140,22,22.5,22.5,21.7
857,1641488400,1096810,22.45,22.1,22.5,21.95
858,1641747600,794270,22.2,21.3,22.45,21.3
859,1641834000,1018610,21.5,21.05,21.7,21.05
860,1641920400,2037970,21.1,22.2,22.2,20.8
861,1642006800,1807610,22.2,22.25,22.9,21.95
862,1642093200,1304570,21.6,22.5,22.5,21.6
863,1642352400,1309730,22.45,22,22.55,21.55
864,1642438800,817870,21.4,20.6,21.9,20.6
865,1642525200,755790,21,19.35,21.3,19.35
866,1642611600,1001270,19.8,20.5,20.6,19.55
867,1642698000,706700,20.95,20.6,21.3,20.6
868,1642957200,1034170,20.6,20.6,21.2,20.55
869,1643043600,1055830,20.65,21.4,21.4,20.5
870,1643130000,1551650,21.6,22.2,22.25,21.5
871,1643216400,871910,22.3,21.9,22.9,21.9
872,1643302800,1043060,21.9,22.5,22.5,21.9
873,1644166800,1297160,22.8,23.1,23.2,22.5
874,1644253200,1104780,22.9,23.2,23.25,22.8
875,1644339600,2921920,23.2,24.1,24.2,22.95
876,1644426000,1307040,23.85,23.6,24.05,23.6
877,1644512400,990510,23.5,23.6,23.7,23.4
878,1644771600,1913760,23,22,23.3,22
879,1644858000,1232020,22.1,22.55,22.8,22.05
880,1644944400,939770,22.65,22.6,22.85,22.45
881,1645030800,469700,22.5,22.5,22.85,22.5
882,1645117200,901660,22.45,22.3,22.55,22.3
883,1645376400,1041450,22.2,22.3,22.5,22.05
884,1645462800,953190,22,22.05,22.4,21.8
885,1645549200,1001030,22.2,22.1,22.55,22.1
886,1645635600,1207180,22.1,21.7,22.3,21.3
887,1645722000,737320,22,21.8,22.2,21.8
888,1645981200,527550,21.85,21.65,21.9,21.65
889,1646067600,961800,21.65,21.5,21.75,21.45
890,1646154000,1465020,21.35,21,21.45,20.9
891,1646240400,631900,21.15,21.1,21.35,21
892,1646326800,621950,21.3,21.35,21.75,21.2
893,1646586000,1183420,21.05,21.05,21.25,21
894,1646672400,1386720,20.8,20.95,21.45,20.75
895,1646758800,977320,21.15,21,21.15,20.7
896,1646845200,618040,21.3,21.05,21.5,21.05
897,1646931600,808820,21.15,21.05,21.35,20.95
898,1647190800,2165070,21.2,21.85,21.95,21
899,1647277200,1035250,22,21.7,22.2,21.7
900,1647363600,509210,21.75,21.75,21.95,21.55
901,1647450000,1122240,21.75,22.1,22.1,21.7
902,1647536400,1085560,22.1,21.65,22.35,21.65
903,1647795600,958410,21.7,22.15,22.15,21.65
904,1647882000,1417810,22.1,22.05,22.25,22
905,1647968400,846070,22.1,21.95,22.5,21.95
906,1648054800,525670,21.95,22,22.2,21.85
907,1648141200,440500,22.1,22,22.15,21.85
908,1648400400,856860,22,21.4,22,21.35
909,1648486800,698650,21.5,21.65,22,21.4
910,1648573200,759710,21.5,21.75,21.95,21.25
911,1648659600,559560,21.7,21.4,21.8,21.25
912,1648746000,1056660,21.1,22.1,22.2,21.1
913,1649005200,1383140,22,21.7,22.3,21.7
914,1649091600,815330,21.5,21.3,21.7,21.3
915,1649178000,1736420,21,21.35,21.5,20.4
916,1649264400,1128700,21.1,20.65,21.35,20.6
917,1649350800,1830010,20.5,20,20.75,20
918,1649696400,928310,20.05,19,20.2,19
919,1649782800,605350,19.15,19.6,19.6,18.95
920,1649869200,633290,19.8,19.65,20.15,19.65
921,1649955600,524760,19.7,19.45,19.95,19.45
922,1650214800,937150,19.4,19.45,19.6,18.5
923,1650301200,809000,19.3,18.15,19.45,18.15
924,1650387600,824120,18,16.9,18.45,16.9
925,1650474000,1908500,16.5,16.2,17.3,15.75
926,1650560400,1089820,16.55,16.4,16.85,16.05
927,1650819600,926220,16.6,15.45,16.9,15.45
928,1650906000,1245090,15.1,15.8,15.9,14.75
929,1650992400,781520,16,16.2,16.35,15.7
930,1651078800,408470,16.35,16.2,16.65,16.15
931,1651165200,793460,16.3,16.3,16.6,16.15
932,1651597200,861440,16.55,16.7,17.1,16.4
933,1651683600,508660,17.1,16.5,17.1,16.35
934,1651770000,580340,16.15,15.5,16.4,15.5
935,1652029200,1557680,15.6,14.5,15.6,14.45
936,1652115600,1089460,14,14.7,14.75,13.9
937,1652202000,527860,14.85,14.65,15,14.55
938,1652288400,1190070,14.5,13.7,14.65,13.65
939,1652374800,1698490,13.7,12.8,13.7,12.75
940,1652634000,1308250,13,12.15,13.5,12.15
941,1652720400,1106330,11.8,13,13,11.8
942,1652806800,646420,13.45,13.9,13.9,13.2
943,1652893200,1899260,13.9,14.45,14.7,13.7
944,1652979600,1265780,14.5,14.75,14.8,14.3
945,1653238800,1000260,14.9,14.5,15.25,14
946,1653325200,1181780,14.3,14.4,14.65,13.8
947,1653411600,1242550,14.45,15.2,15.25,14.45
948,1653498000,721010,15.4,15.1,15.5,15.05
949,1653584400,811350,15.15,15.2,15.3,15
950,1653843600,909970,15.3,15.15,15.35,15.1
951,1653930000,848050,15.05,14.8,15.15,14.8
952,1654016400,471150,14.85,14.85,15.2,14.8
953,1654102800,568430,14.9,14.6,15.05,14.6
954,1654189200,456670,14.6,14.45,14.7,14.3
955,1654448400,683970,14.3,14.05,14.5,14.05
956,1654534800,942780,14.05,13.65,14.05,13.4
957,1654621200,812610,13.85,14.6,14.6,13.75
958,1654707600,391190,14.7,14.65,14.9,14.55
959,1654794000,604940,14.45,14.3,14.8,14.3
960,1655053200,965080,13.8,13.5,14.1,13.5
961,1655139600,575890,13.3,13.6,13.9,13.2
962,1655226000,542020,13.65,13.25,13.8,12.85
963,1655312400,393040,13.5,13.3,13.6,13.3
964,1655398800,1297190,13,12.95,13.1,12.4
965,1655658000,1440260,12.8,13.35,13.55,12.8
966,1655744400,352960,13.15,12.9,13.4,12.85
967,1655830800,501860,13.3,13.2,13.65,12.95
968,1655917200,318920,13.25,13.55,13.6,13.2
969,1656003600,388320,13.6,13.5,13.8,13.5
970,1656262800,373530,13.6,13.65,13.8,13.55
971,1656349200,831930,13.65,14.15,14.4,13.55
972,1656435600,525960,13.95,14,14.25,13.9
973,1656522000,510590,14,13.5,14.15,13.5
974,1656608400,605920,13.5,13.45,13.6,12.95
975,1656867600,456020,13.6,13.6,13.8,13.5
976,1656954000,862300,13.6,13.8,14.15,13.6
977,1657040400,569250,13.7,13.35,13.9,13.35
978,1657126800,310070,13.5,13.45,13.7,13.3
979,1657213200,333350,13.7,13.6,13.7,13.5
980,1657472400,429300,13.55,13.35,13.6,13.15
981,1657558800,398960,13.45,13.65,13.65,13.3
982,1657645200,3608840,13.65,14.6,14.6,13.65
983,1657731600,1164980,14.7,14.55,15.1,14.55
984,1657818000,1299780,14.65,14.65,15.25,14.55
985,1658077200,1592410,14.75,14.4,14.9,14.4
986,1658163600,930410,14.45,14.55,14.65,14.2
987,1658250000,1729170,14.75,14.8,15.05,14.65
988,1658336400,1123650,14.7,14.65,14.95,14.6
989,1658422800,1438620,14.7,14.35,14.95,14.35
990,1658682000,855190,14.35,14.15,14.45,14.05
991,1658768400,625970,14.2,14.1,14.3,14.1
992,1658854800,606720,14.05,14.3,14.45,14.05
993,1658941200,1577200,14.6,14.7,14.85,14.5
994,1659027600,1121590,14.85,14.65,14.9,14.6
995,1659286800,2105700,14.75,15.05,15.15,14.65
996,1659373200,1627290,15.1,15.1,15.45,15
997,1659459600,1528990,15.05,15.25,15.45,15
998,1659546000,1527740,15.5,15.2,15.6,15.15
999,1659632400,1295950,15.1,15.15,15.25,14.95
1000,1659891600,1152750,15.2,15.15,15.4,15.05
1001,1659978000,1413880,15.25,15.2,15.3,15.05
1002,1660064400,862520,15.15,15,15.2,15
1003,1660150800,1381220,15.15,14.8,15.2,14.75
1004,1660237200,723390,14.75,14.9,14.95,14.7
1005,1660496400,4625090,14.95,15.9,15.9,14.9
1006,1660582800,1261240,16,15.8,16.25,15.75
1007,1660669200,1271250,15.8,15.6,15.95,15.6
1008,1660755600,1377040,15.5,15.5,15.75,15.45
1009,1660842000,1022910,15.5,15.45,15.65,15.4
1010,1661101200,1164000,15.4,15.55,15.7,15.3
1011,1661187600,1006770,15.45,15.7,15.75,15.4
1012,1661274000,1308160,15.7,15.65,15.85,15.65
1013,1661360400,1452210,15.75,15.95,15.95,15.65
1014,1661446800,1332190,16.05,15.7,16.15,15.65
1015,1661706000,1924480,15.35,15.45,15.55,15.1
1016,1661792400,771360,15.55,15.4,15.75,15.4

